gene	HCA.human_normal.TissueStability:normal:Esophagus	HCA.human_normal.TissueStability:normal:Lung	HCA.human_disease.PulmonaryFibrosisGSE135893:disease:Lung	16.human_peripheralBlood:young-healthyOld:normal:Peripheral Blood	16.human_peripheralBlood:young-frail:disease:Peripheral Blood	17.human_TabulaSapiens:normal:Blood	17.human_TabulaSapiens:normal:Bone Marrow	17.human_TabulaSapiens:normal:Muscle	17.human_TabulaSapiens:normal:Tongue	19.human_DiseaseGeneFusion:normal:Esophagus Muscularis
C15orf52	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.051311068977044
C16orf13	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0394894169214689
C16orf52	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0549393294207045
C16orf62	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0401475850901024
C17orf89	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0540938625273907
C18orf8	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.144405210013018
C19orf25	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.061085910239383
C19orf60	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0328439365496579
C1orf101	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0872797591456376
C1orf123	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00165236609853139
C1orf132	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0138471331014855
C1QTNF7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0764563598972569
C20orf196	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0892426321466424
C2orf88	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0572977803011144
C3orf58	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0371335971387791
C3orf70	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0375854003890367
C4orf27	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0242160364090142
C4orf36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0305922199301888
C5orf28	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0492456041524896
C5orf42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0311630515049938
C5orf45	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0683903486204158
C7orf60	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0380152158678931
C8orf34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.110433648682763
C8orf37-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0970817250669238
C9orf84	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138826819180754
C9orf85	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0231198592777429
CA5B	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0336404356707413
CAAP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0929432585214951
CABIN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0740612086795773
CACNA1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166347732189229
CACNA1C	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.501296308415464
CACNA1H	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125653328259899
CACNA2D1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.204790844798061
CACNA2D3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147604419831355
CACNB4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.275923484921627
CADM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0708761815292414
CADM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.235018854749511
CADPS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.172047825279812
CALN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0506582703302202
CAMK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0610612446404059
CAMKMT	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0707721523075441
CAP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.177173147826002
CAPS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0974376272288521
CARF	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0671145497140777
CARMN	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0160914380625614
CARS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0236757199090939
CASC15	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.018173675049456
CASD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0217576903600561
CASK	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0323745702350927
CASQ2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0334185404015227
CASZ1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128480630628052
CBFA2T2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0537297849572296
CBL	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0215181120522849
CBX7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00666482587987561
CBY1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0676282361596458
CC2D1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00227705517897869
CC2D2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232062012720297
CCBL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0295388631522954
CCDC144NL-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0912657316144623
CCDC149	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.155697267767973
CCDC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.158153432205187
CCDC53	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0621275924080886
CCDC57	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0139677221085867
CCDC65	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.106776861123265
CCDC7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.134944590024327
CCDC84	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0941238959316357
CCDC88C	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00584148742766977
CCDC92	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0034325915913141
CCM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0581021126533848
CCSER1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0359685941643517
CD99L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.026118960672504
CDC14A	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0438961082871983
CDC14B	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0334181368547372
CDH12	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.163254776892513
CDH23	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0730622616008209
CDH4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0368562665931864
CDIP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0521156891437104
CDK10	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0353282872161199
CDK14	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00372953531061401
CDK19	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0646973371666489
CDK5RAP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0427033878089906
CDK5RAP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0658278088376981
CDK8	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.189770669697297
CDKL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.014454212938811
CDKL5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0327613770364873
CDR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0642284664376074
CDYL	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0414396478682692
CENPP	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0419431937482733
CEP126	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0179311134636717
CEP128	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045329374723704
CEP162	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0260490669347282
CEP164	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.079737171828301
CEP192	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0650032554692446
CEP68	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.069474746304027
CEP70	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0828733127185135
CEP89	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0234043384623217
CERS4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0577268146787727
CERS6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0705241892547599
CFAP54	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0391893441920436
CFLAR-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0749200351988594
CH17-189H20.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0262736093431034
CH507-513H4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.156018841212235
CH507-528H12.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.102872947420998
CHD1L	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0564013250759492
CHFR	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00189172518340379
CHIC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0444328161496748
CHN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0145587429836513
CHRM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.139452002885253
CHRM3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00533669585604414
CHRM3-AS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.226016555077144
CHRM5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.108560484475449
CHST12	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0762648486553338
CHST15	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0357105044323966
CHST3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.102781995490275
CKAP5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.106384441988321
CKMT2-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0347056580062585
CLASRP	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00715927740104573
CLDN12	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0343134767286569
CLEC16A	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000653082644331626
CLHC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0660673790373673
CLIP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00138504633654741
CLIP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0177786053309315
CLMP	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.10252470753868
CLNK	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0368655079212969
CLTCL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0269224005219538
CLUAP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0133576515006155
CLYBL	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131028636602681
CMIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.161925032729184
CNIH3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0708374402019484
CNN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0654741373039464
CNNM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0174366209080146
CNTN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.145586498303004
CNTN4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0951980885972903
CNTNAP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0950543796791304
CNTNAP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0772068440809321
CNTNAP3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0201165760779289
CNTNAP5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0551052519791937
COBL	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.144938310327421
COBLL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0808713782573078
COCH	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0632027825132135
COG5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0291418809997757
COG7	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0186909807320743
COL19A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.104598826162361
COL21A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.073404651311674
COL24A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0262980483650013
COL26A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0455670590670595
COL4A5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.208930905682175
COL4A6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.152305961480474
COPG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0741063069577082
COQ9	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0252267435627498
CORO6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.048477729348407
COX19	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0264845069263524
CPEB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00265448054963046
CPEB3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17115060100003
CPNE4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.155695770486528
CPSF3L	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.010037055656804
CREBZF	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00606221894780082
CRELD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.000369615451376753
CRLS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0879557862059763
CRMP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0711864015672148
CRTC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0299759088256505
CSMD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128230981804806
CSPG4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00374254303035607
CSRNP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0502738660106454
CTA-276F8.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0670492897911562
CTB-171A8.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0567705848569997
CTC-260E6.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0356679236757666
CTC-471J1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.115148847490631
CTD-2054N24.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00848741156186507
CTD-2175A23.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0370452213377868
CTD-2337A12.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.106232107352763
CTD-2380F24.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0420067344608631
CTD-2515A14.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012763981021649
CTD-2537O9.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0273907902627255
CTD-3131K8.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00472492622463154
CTD-3239E11.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.182391339828365
CTD-3252C9.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00979077270204365
CTIF	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0662048188105807
CTNNA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0593752028630945
CTNNA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.255427378692672
CTNND2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.160651712317854
CTPS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00134691721460641
CTTNBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.11324324715949
CUEDC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0858227475202181
CUL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014730886938866
CXorf38	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.306156211606939
CXXC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.148411953166773
CYB5R4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0398507830940932
CYP3A5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0233936312105477
CYSLTR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.109895445576721
DAAM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.142357568154954
DAB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.014090390505303
DAB2IP	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.124406108611951
DACH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.200720437020948
DACT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232352868666706
DANT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0720228459249267
DAPK3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0794558580120204
DBT	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.101116262163511
DCAF16	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00666003800602731
DCAKD	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0361113439792049
DCLK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.197840624320907
DCP1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00876823612469914
DDAH1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0381874200269588
DDHD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0721653092241251
DEAF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0384243408942838
DENND1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0301408749017237
DENND2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0451318472399601
DENND5B	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0589441724104315
DENND6A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0219754842265376
DENND6A-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0315015247480811
DEPDC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.072686375621632
DGCR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0953184160470866
DGKB	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.11092536684429
DGKG	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.436675052340867
DGKH	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.107739377283356
DHFR	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.116851528982868
DHRS4-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00269247217459714
DHRS4L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0598243903341809
DHRSX	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0627608651750567
DHX32	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0416796764681696
DHX35	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0539147849702146
DHX57	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0211097003829886
DIAPH2-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.218736915190695
DIDO1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0783063148216188
DIP2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0300104459707623
DIP2C	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.326092451414253
DIRC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.026662648164391
DIRC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.16821375024545
DIS3L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0297057308673439
DISC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0285170500125574
DIXDC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0355327325068129
DLEU1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153613873280256
DLG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0436042238622971
DLG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.181727524814736
DLG5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.174779006449169
DLGAP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.114299640377504
DLGAP4-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.219555261885127
DLST	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0704918293688106
DMD	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.193998441863428
DMGDH	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0243144882668397
DMPK	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.107003005415916
DNAH11	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12327596547992
DNAH14	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00464262778607727
DNAJA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.112851776444215
DNAJB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.137505855641692
DNAJC11	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0218743069338113
DNAJC13	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0652117674310686
DNAJC16	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025045066507293
DNAJC27-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00950593699865165
DNASE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0258109816047583
DNHD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0819084093336663
DNMT3A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0291914503748442
DOCK3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0392827256788798
DOCK7	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0301903408156719
DOPEY1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0146689362469792
DOPEY2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0144267462695883
DPP10	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0555284540826723
DPP6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.389598926800901
DPP9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0101294786023576
DPY19L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103182024866974
DPY19L4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078237168228741
DPYD-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0151328251075091
DROSHA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00447028165289799
DSCAM	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10315446657597
DSCR3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0440647508813491
DSTYK	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0381586480680058
DTNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.309698047068294
DTNB	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0692022759457812
DTNBP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0600654025528298
DTX3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0358298846287522
DUSP16	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0144155777385034
DYNC1I1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0215301521053233
DYNLL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10630012866704
DYSF	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.199693712735098
DZIP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0124809859194786
EBF4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.128698110954865
ECSIT	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0390259480298606
EDA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128260636825211
EDC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04869132511825
EDIL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0758705655328977
EEF2K	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111343090069584
EEFSEC	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.089899961451989
EEPD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.117878272054016
EFCAB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00373463741728913
EFCAB3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.353263354620857
EFCAB7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0136726644971141
EIF3J-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0349165999602766
EIF4E3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0670901253867178
EIF4ENIF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0585770409043799
ELAC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.160159216341948
ELMO1-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0465739616452887
ELMOD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0475366418896827
ELOVL6	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0152581394207844
ELP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00990562646376939
ELP4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0361877892607903
EMILIN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0268177560055679
EML5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0431857220883949
EMSY	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0349338776898997
ENDOD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0493640313376541
ENO2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.028532356945234
ENOX1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.193243263928821
ENOX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0188083688211363
ENTPD1-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14648532693328
EP400	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00982655109199687
EPB41	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0101900621157141
EPB41L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03923461949044
EPB42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.124320755945737
EPHA6	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0777562948592674
EPHA7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.271958714301973
EPHX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0567698170579694
EPM2A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0328839310012911
EPN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0839007109632146
EPPK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0207939300597201
EPT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0121590768970085
ERBB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0640979460111935
ERBB2IP	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.04630214925566
ERBB4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0132441984989276
ERC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00641429590427832
ERCC6L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.074646514397732
ERI2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021853170067866
ESCO1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0504924930778642
ESR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.047546547797973
ESRRA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000206986172191195
