gene	HCA.human_normal.TissueStability:normal:Esophagus	HCA.human_normal.TissueStability:normal:Lung	HCA.human_disease.PulmonaryFibrosisGSE135893:disease:Lung	16.human_peripheralBlood:young-healthyOld:normal:Peripheral Blood	16.human_peripheralBlood:young-frail:disease:Peripheral Blood	17.human_TabulaSapiens:normal:Blood	17.human_TabulaSapiens:normal:Bone Marrow	17.human_TabulaSapiens:normal:Muscle	17.human_TabulaSapiens:normal:Tongue	19.human_DiseaseGeneFusion:normal:Esophagus Muscularis
THRB	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78351015723902
THSD4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.406626156641405
THSD4-AS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.362528535980903
THUMPD1	NA	NA	NA	NA	NA	NA	NA	-2.25616856798162	NA	0.693245009878713
THUMPD2	NA	NA	NA	NA	NA	NA	NA	0.815841814956491	NA	NA
THUMPD3	NA	NA	NA	NA	NA	NA	NA	-2.01297663328865	NA	NA
THUMPD3-AS1	NA	NA	NA	NA	NA	NA	NA	-0.476475904139868	NA	0.394198238834451
THYN1	NA	NA	NA	NA	NA	NA	NA	2.69145646205186	NA	NA
TIA1	NA	NA	NA	NA	NA	NA	NA	-1.1684385541967	NA	NA
TIAL1	NA	NA	NA	NA	NA	NA	1.79393498211848	-0.561020401843412	NA	-0.831733662211199
TIAM1	NA	NA	NA	NA	NA	NA	NA	-5.91848563251509	NA	0.323656554993157
TIAM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61535912417894
TICAM1	NA	NA	NA	NA	NA	NA	NA	-0.404086420292363	NA	NA
TIE1	NA	NA	NA	NA	NA	NA	NA	0.473629982370312	NA	NA
TIFA	NA	NA	NA	NA	NA	NA	NA	-6.97327946320083	NA	NA
TIGAR	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.430416218938393
TIMM10	NA	NA	NA	NA	NA	NA	NA	1.94941907352224	NA	NA
TIMM10B	NA	NA	NA	NA	NA	NA	NA	0.626328985591545	NA	NA
TIMM13	1.11057597119612	NA	NA	NA	NA	NA	0.403871802818739	-3.05790433163639	NA	0.307593924760509
TIMM17A	NA	NA	NA	NA	NA	NA	NA	-2.44657082409734	NA	-0.456787811561797
TIMM17B	NA	NA	NA	NA	NA	NA	NA	-0.50814017428454	NA	0.66555188851715
TIMM23	NA	NA	NA	NA	NA	NA	NA	-0.383580449958944	NA	0.524996508455324
TIMM23B	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27956754934352
TIMM44	NA	NA	NA	NA	NA	NA	NA	0.899917141352744	NA	-0.335135946150924
TIMM50	NA	NA	NA	NA	NA	NA	NA	0.432861629495156	NA	-0.318972310394972
TIMM8B	3.71803751315075	NA	NA	NA	NA	NA	0.591603952204786	-3.0468360567237	NA	1.3746784878122
TIMM9	NA	NA	NA	NA	NA	NA	NA	2.19517693725428	NA	NA
TIMMDC1	NA	NA	NA	NA	NA	NA	NA	1.50005450063637	NA	-0.727923820196635
TIMP1	NA	-5.09118428596953	75.0411271090891	50.4709665524613	0.806819787390231	NA	NA	91.6274109141956	NA	-5.51078032746123
TIMP2	NA	NA	12.8430300997352	NA	NA	NA	NA	9.07415426973134	NA	-0.955884000069228
TIMP3	NA	NA	-56.2783884797928	NA	NA	NA	NA	16.4672289674369	NA	9.28047146962062
TIMP4	NA	NA	NA	NA	NA	NA	NA	1.36050938625094	NA	NA
TINAGL1	NA	NA	NA	NA	NA	NA	NA	19.5159735931286	NA	1.23068478309939
TINF2	NA	NA	NA	NA	NA	NA	NA	4.49168253514928	NA	NA
TIPARP	NA	NA	NA	NA	NA	NA	NA	-4.96350509890041	NA	-1.0733165060647
TIPRL	NA	NA	NA	NA	NA	NA	NA	-2.25688571384319	NA	-1.21200078176468
TJP1	NA	NA	NA	NA	NA	NA	NA	-6.71546900999174	NA	-0.448959880932087
TJP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.87662826345248
TK2	NA	NA	NA	NA	NA	NA	NA	-0.962209612058628	NA	NA
TKT	11.4016411169267	4.7561489454158	-3.36358485720131	20.9296225714941	1.33275849866229	-28.763494307376	-0.733939241357337	-1.12370489968762	NA	1.74299542221685
TLE1	NA	NA	NA	NA	NA	NA	NA	-0.707223919605326	NA	-4.42931294714054
TLE2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.511449337492046
TLE3	NA	NA	NA	NA	NA	NA	NA	-7.34454454503602	NA	NA
TLE4	NA	NA	NA	NA	NA	NA	NA	-0.756208403896376	NA	-1.73202955428036
TLK1	NA	NA	NA	NA	NA	NA	-1.60534596425535	-4.74843245727689	NA	0.324832205116524
TLK2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.671070498424797
TLL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.49500006915643
TLN1	NA	NA	NA	NA	NA	1.70357332163233	-1.32715684938078	-0.733882385314898	NA	1.18207626548043
TLN2	NA	NA	NA	NA	NA	NA	NA	-13.5144405033373	NA	-0.391752608071694
TLNRD1	NA	NA	NA	NA	NA	NA	NA	-6.17245199212169	NA	NA
TLR2	NA	NA	NA	NA	NA	NA	NA	-4.71016215987403	NA	NA
TLR4	NA	NA	NA	NA	NA	NA	NA	-17.6585597779999	NA	NA
TM2D1	NA	NA	NA	NA	NA	NA	NA	0.365767687358564	NA	0.364698545009949
TM2D2	NA	NA	NA	NA	NA	NA	NA	0.383158273004909	NA	NA
TM2D3	NA	NA	NA	NA	NA	NA	NA	-2.51449682996107	NA	-0.615615985593466
TM4SF1	-42.216447962996	NA	25.0120569644237	NA	NA	NA	NA	3.82493021316523	NA	NA
TM4SF18	NA	NA	NA	NA	NA	NA	NA	-0.809156327509369	NA	NA
TM6SF1	NA	NA	NA	NA	NA	NA	NA	-1.57490790900631	NA	NA
TM7SF3	NA	NA	NA	NA	NA	NA	NA	2.15691689694869	NA	-0.418654499062531
TM9SF1	NA	NA	NA	NA	NA	NA	NA	0.849887652318621	NA	NA
TM9SF2	NA	NA	7.25868285094003	NA	NA	NA	-1.60434515460721	-6.42273638110134	NA	-0.435788374346214
TM9SF3	NA	NA	NA	NA	NA	NA	NA	-1.29198119014397	NA	-1.37803055331698
TM9SF4	NA	NA	NA	NA	NA	NA	NA	-0.774608537262082	NA	0.876941066008481
TMA16	NA	NA	NA	NA	NA	NA	NA	1.5642517784173	NA	NA
TMA7	45.9579391366307	2.89259322450256	31.8606579617164	-11.3750014859276	-55.0166480939685	-27.5787394069269	-0.508402714091691	13.4255525329513	NA	0.72504828361404
TMBIM1	NA	NA	NA	NA	NA	NA	NA	12.8581070573266	NA	-2.76897312904766
TMBIM4	NA	NA	6.98139586087059	NA	NA	NA	0.889844315231086	-1.26227063813739	NA	NA
TMBIM6	0.306971396572136	5.00789935862308	44.1073331497245	2.15425765356119	-0.640302169620682	2.09007804434916	-0.637911940645981	-1.23393117135206	NA	-0.314323372522296
TMC5	NA	NA	7.35867034937537	NA	NA	NA	NA	NA	NA	NA
TMCC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.413538056546067
TMCC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44951504751786
TMCO1	NA	NA	NA	NA	NA	NA	-0.357625956246432	-1.31034173373124	NA	0.349359048155358
TMCO3	NA	NA	NA	NA	NA	NA	NA	-0.642003615762297	NA	0.364077415544168
TMCO4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.382453631846497
TMED10	1.14613821585404	NA	10.8266674585524	NA	NA	NA	-2.109553376467	-1.24883532936365	NA	-0.609225026775946
TMED2	2.05627012512478	NA	NA	NA	NA	NA	-0.35800806394056	-7.86274097561157	NA	-0.307876844938676
TMED3	-0.465660933306997	NA	NA	NA	NA	NA	NA	-5.17095577398796	NA	NA
TMED4	NA	NA	NA	NA	NA	NA	-1.25356811166833	-2.41008207967565	NA	-2.22632790288929
TMED5	NA	NA	NA	NA	NA	NA	NA	-9.47497897900855	NA	-1.11300937502146
TMED7	NA	NA	NA	NA	NA	NA	NA	-2.99025166054222	NA	NA
TMED9	1.36184483470911	NA	1.19598863737166	NA	NA	NA	NA	7.87782782976485	NA	-0.350799012368752
TMEFF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.04839944206968
TMEM100	NA	NA	0.479480193820383	NA	NA	NA	NA	NA	NA	NA
TMEM106B	NA	NA	NA	NA	NA	NA	NA	-13.6088645367276	NA	-0.463167967801817
TMEM106C	NA	NA	NA	NA	NA	NA	NA	3.55994676687573	NA	NA
TMEM108	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51198293891588
TMEM109	NA	NA	NA	NA	NA	NA	NA	0.535588200898212	NA	-1.11178441589322
TMEM11	NA	NA	NA	NA	NA	NA	NA	-0.325845259256021	NA	NA
TMEM117	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.325832542609148
TMEM120A	NA	NA	NA	NA	NA	NA	NA	3.27040077715057	NA	NA
TMEM120B	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509691556369641
TMEM123	NA	NA	NA	6.03868961379724	-2.6565980687029	NA	0.744215493778016	0.823109790815351	NA	-0.780064766943606
TMEM126A	NA	NA	NA	NA	NA	NA	NA	3.0593646540228	NA	-0.437251758948594
TMEM126B	NA	NA	NA	NA	NA	NA	NA	0.614730512251798	NA	-1.47286972142965
TMEM127	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.872771806180971
TMEM128	NA	NA	NA	NA	NA	NA	NA	-6.21103668676449	NA	NA
TMEM131	NA	NA	NA	NA	NA	NA	NA	-0.697721297192042	NA	-1.45241416191293
TMEM131L	NA	NA	NA	NA	NA	NA	NA	-0.76159466833202	NA	NA
TMEM132D	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.426333092149503
TMEM134	1.66243506483752	NA	NA	NA	NA	NA	NA	0.547585659953296	NA	NA
TMEM135	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.423017122040574
TMEM138	NA	NA	NA	NA	NA	NA	NA	0.523205672096254	NA	NA
TMEM140	NA	NA	NA	NA	NA	NA	NA	1.37706555901735	NA	NA
TMEM141	3.29036086859865	NA	NA	NA	NA	NA	NA	1.75517987751524	NA	NA
TMEM144	NA	NA	NA	NA	NA	NA	NA	0.527673834446555	NA	NA
TMEM147	2.526726336847	NA	NA	NA	NA	NA	0.709227407192357	0.884491437243289	NA	1.26344916569927
TMEM14A	NA	NA	NA	NA	NA	NA	NA	0.537936599837039	NA	NA
TMEM14B	NA	NA	-1.01057407423038	NA	NA	NA	7.29728217248654	6.99939165469362	NA	NA
TMEM14C	NA	NA	3.99279404097885	NA	NA	NA	NA	5.99285345938167	NA	0.796514332511464
TMEM150A	NA	NA	NA	NA	NA	NA	NA	0.742952235064831	NA	NA
TMEM150C	NA	NA	NA	NA	NA	NA	NA	-0.810343000721392	NA	NA
TMEM154	0.644193409922729	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM160	NA	NA	NA	NA	NA	NA	2.95058200449742	1.8514844427223	NA	NA
TMEM161A	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19656403872084
TMEM161B-AS1	NA	NA	NA	NA	NA	NA	NA	0.840507369418655	NA	0.460463267895752
TMEM165	NA	NA	NA	NA	NA	NA	NA	0.554108153557873	NA	-40.822285168252
TMEM167A	NA	NA	NA	NA	NA	NA	NA	-6.12481293404926	NA	NA
TMEM167B	NA	NA	NA	NA	NA	NA	NA	-1.42281102035751	NA	NA
TMEM168	NA	NA	NA	NA	NA	NA	NA	-0.701739334663853	NA	-0.38415378122527
TMEM170A	NA	NA	NA	NA	NA	NA	NA	-4.84320417856064	NA	NA
TMEM173	NA	NA	NA	NA	NA	NA	NA	3.84150647729528	NA	NA
TMEM176A	NA	NA	NA	NA	NA	NA	NA	-1.70367162415197	NA	NA
TMEM176B	NA	NA	NA	NA	NA	NA	NA	1.31645337052962	NA	NA
TMEM179B	NA	NA	NA	NA	NA	NA	NA	4.77966178531025	NA	0.67043261974603
TMEM18	NA	NA	NA	NA	NA	NA	NA	-6.05172710692915	NA	NA
TMEM181	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.500195736740458
TMEM183A	NA	NA	NA	NA	NA	NA	NA	0.676609613312348	NA	NA
TMEM184B	NA	NA	NA	NA	NA	NA	NA	1.64871017517824	NA	0.84876529433676
TMEM184C	NA	NA	NA	NA	NA	NA	NA	-1.62587956994278	NA	1.28967440308714
TMEM185A	NA	NA	NA	NA	NA	NA	NA	-4.25860178402268	NA	NA
TMEM185B	NA	NA	NA	NA	NA	NA	NA	-7.62659445032987	NA	NA
TMEM189	NA	NA	NA	NA	NA	NA	NA	-1.12786979168273	NA	NA
TMEM190	NA	NA	35.3791288902805	NA	NA	NA	NA	NA	NA	NA
TMEM192	NA	NA	NA	NA	NA	NA	NA	-8.15975119841816	NA	0.446542920326943
TMEM198B	NA	NA	NA	NA	NA	NA	NA	-0.886118763340238	NA	NA
TMEM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.2749167735099
TMEM204	NA	NA	NA	NA	NA	NA	NA	1.54440833752618	NA	NA
TMEM205	NA	NA	NA	NA	NA	NA	1.81142169737764	3.37981975170893	NA	NA
TMEM208	NA	NA	NA	NA	NA	NA	0.325649324713869	3.90017876308018	NA	NA
TMEM216	NA	NA	NA	NA	NA	NA	NA	0.38626299335433	NA	NA
TMEM218	NA	NA	NA	NA	NA	NA	NA	-0.867858033274808	NA	NA
TMEM219	NA	NA	3.00679278425097	NA	NA	NA	2.34513376480469	4.10508841633111	NA	0.88932370357711
TMEM220	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45369702140882
TMEM222	NA	NA	NA	NA	NA	NA	NA	0.372155504257199	NA	-0.560452308206345
TMEM230	NA	NA	NA	NA	NA	NA	2.44988734809873	-6.5633339754363	NA	0.385016361998508
TMEM231	NA	NA	-0.523741972374081	NA	NA	NA	NA	NA	NA	NA
TMEM237	NA	NA	NA	NA	NA	NA	NA	-4.94339809348992	NA	NA
TMEM241	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.384802659196194
TMEM242	NA	NA	NA	NA	NA	NA	NA	-10.2363113248544	NA	NA
TMEM243	NA	NA	NA	NA	NA	NA	NA	3.47218877315021	NA	NA
TMEM245	NA	NA	NA	NA	NA	NA	NA	-9.84459902351044	NA	0.542496147702711
TMEM248	NA	NA	NA	NA	NA	NA	NA	1.81819695405493	NA	-0.950406514296685
TMEM255B	NA	NA	NA	NA	NA	NA	NA	0.448456153336182	NA	NA
TMEM256	NA	NA	NA	NA	NA	NA	NA	2.0980693277588	NA	NA
TMEM258	1.84755559949906	0.914345265191232	22.2479363402974	3.62335623788122	0.792155556308022	NA	-1.26163618246508	-5.14142473564883	NA	1.26478725215797
TMEM259	NA	NA	NA	NA	NA	NA	NA	1.9590373579451	NA	-2.17621942033472
TMEM260	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.31923154400774
TMEM261	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.322591416284079
TMEM263	NA	NA	NA	NA	NA	NA	NA	0.81339014515175	NA	NA
TMEM273	NA	NA	NA	NA	NA	NA	NA	0.485290481441832	NA	NA
TMEM30A	NA	NA	NA	NA	NA	NA	NA	-3.63714171554304	NA	-0.783254240242581
TMEM33	NA	NA	NA	NA	NA	NA	NA	-13.0403598596253	NA	-1.56330230947105
TMEM35B	NA	NA	NA	NA	NA	NA	NA	7.66483397575562	NA	NA
TMEM39A	NA	NA	NA	NA	NA	NA	NA	-1.8321396405539	NA	NA
TMEM39B	NA	NA	NA	NA	NA	NA	NA	1.5009429696289	NA	NA
TMEM40	2.04609997001486	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM41A	NA	NA	NA	NA	NA	NA	NA	-0.817877860114618	NA	NA
TMEM41B	NA	NA	NA	NA	NA	NA	NA	-4.31314029763345	NA	-0.827639088711892
TMEM43	NA	NA	NA	NA	NA	NA	NA	-5.68468308045565	NA	NA
TMEM45A	NA	NA	NA	NA	NA	NA	NA	-1.95456531280595	NA	NA
TMEM45B	3.42777984430862	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM47	NA	NA	NA	NA	NA	NA	NA	-8.10289797788634	NA	0.718007243190106
TMEM50A	NA	NA	14.4089201718256	NA	NA	NA	3.39202564188042	-0.397001368667435	NA	-0.595390013565669
TMEM50B	NA	NA	NA	NA	NA	NA	NA	2.03462629742628	NA	0.358808595420802
TMEM57	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.460224332321282
TMEM59	25.4671802233922	-0.458370528302826	1.45240454824706	NA	NA	NA	-5.80595108636083	-32.2842087717184	NA	-0.504943925173151
TMEM60	NA	NA	NA	NA	NA	NA	NA	1.13006886174614	NA	NA
TMEM62	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.705850406267198
TMEM63A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371498367100854
TMEM63B	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30788337526094
TMEM70	NA	NA	NA	NA	NA	NA	NA	8.85421714488063	NA	NA
TMEM87A	NA	NA	NA	NA	NA	NA	NA	0.385884908341084	NA	-1.70998653521461
TMEM87B	NA	NA	NA	NA	NA	NA	NA	0.519870233363693	NA	NA
TMEM88	NA	NA	NA	NA	NA	NA	NA	5.68524717001121	NA	NA
TMEM9	NA	NA	NA	NA	NA	NA	NA	-0.967187128254715	NA	NA
TMEM98	NA	NA	NA	NA	NA	NA	NA	2.37905442443305	NA	NA
TMEM9B	NA	NA	NA	NA	NA	NA	NA	-1.04377095164293	NA	NA
TMF1	NA	NA	NA	NA	NA	NA	NA	-9.46602822833538	NA	0.512647466500007
TMLHE	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.19394950538987
TMOD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.7705470649065
TMOD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.620279126371574
TMOD3	-0.352749489890237	NA	NA	NA	NA	NA	NA	-1.05180245072631	NA	0.418596037253518
TMPO	NA	NA	NA	NA	NA	NA	NA	-0.340896451133184	NA	NA
TMPRSS11D	3.50598334954876	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMPRSS11E	0.38694384875419	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMSB10	287.648427511856	-24.6051562541331	151.582780879524	16.9352890451504	Inf	72.6849689809623	37.1346667911944	113.273620832011	9.32490726585682	2.33877198395203
TMSB4X	-12.618324803424	-12.9134442632532	Inf	-3.19658848597537	-8.33131640808903	21.9659151990947	0.631953023906835	-13.5273204124608	1.01780426709939	0.424314580278569
TMSB4XP1	NA	NA	NA	NA	NA	NA	NA	52.0036452343494	NA	NA
TMSB4XP2	NA	NA	NA	NA	NA	NA	NA	5.54806612826056	NA	NA
TMSB4XP4	NA	33.1334116802342	NA	NA	NA	NA	9.20383472920773	2.5532088827925	NA	NA
TMSB4XP8	NA	NA	NA	NA	NA	NA	137.564414928987	248.46512178098	NA	NA
TMTC1	NA	NA	NA	NA	NA	NA	NA	-5.86765397209586	NA	-0.964297976065871
TMTC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.38174046729263
TMTC3	NA	NA	NA	NA	NA	NA	NA	-15.447843886185	NA	1.37380133663804
TMUB2	NA	NA	NA	NA	NA	NA	NA	2.23939413996351	NA	NA
TMX1	NA	NA	NA	NA	NA	NA	NA	-4.69387473853149	NA	NA
TMX2	NA	NA	NA	NA	NA	NA	NA	2.83672702033508	NA	NA
TMX3	NA	NA	NA	NA	NA	NA	NA	0.734353067461689	NA	0.413748021527163
TMX4	NA	NA	NA	NA	NA	NA	NA	0.579665281458419	NA	-1.14788346510172
TNC	NA	NA	NA	NA	NA	NA	NA	12.47616977043	NA	-56.0626363329045
TNF	NA	NA	NA	3.57532221749038	2.25141439691846	NA	NA	NA	NA	NA
TNFAIP1	NA	NA	NA	NA	NA	NA	NA	-0.566406846985902	NA	NA
TNFAIP2	NA	NA	NA	22.0486527644836	-18.3444543838942	NA	NA	4.38648574151243	NA	NA
TNFAIP3	NA	NA	11.8218357728935	47.2124410047535	-75.0212867546088	NA	NA	3.75119169654035	NA	NA
TNFAIP6	NA	NA	NA	NA	-2.99610099531617	NA	NA	-1.4384960415337	NA	NA
TNFAIP8	NA	NA	NA	0.427571251182295	-14.361020485479	NA	NA	-0.982444272844185	NA	-1.07250641374089
TNFRSF10A	NA	NA	NA	NA	NA	NA	NA	1.17857894576382	NA	NA
TNFRSF10B	NA	NA	NA	NA	NA	NA	NA	-0.913049940037717	NA	NA
TNFRSF10D	NA	NA	NA	NA	NA	NA	NA	-3.90681977397059	NA	NA
TNFRSF12A	NA	NA	3.22362937624275	NA	NA	NA	NA	17.9191097255048	NA	NA
TNFRSF1A	NA	NA	NA	NA	NA	NA	NA	5.19232643293489	NA	-1.06021041544345
TNFRSF1B	NA	NA	NA	6.64862466872777	-0.868546954884996	-6.51213301838774	NA	1.13459619110916	NA	NA
TNFSF10	NA	NA	-0.422986839980756	NA	NA	NA	NA	-1.0761712207753	NA	NA
TNFSF13	NA	NA	20.8176777415875	NA	NA	NA	NA	NA	NA	NA
TNIK	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.45818893093118
TNIP1	NA	NA	NA	1.75499868114967	-3.51777487244046	NA	NA	0.784209680076977	NA	-0.87788853691631
TNKS	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.58807749855708
TNKS1BP1	NA	NA	NA	NA	NA	NA	NA	-4.30529315308511	NA	-0.636843189965763
TNKS2	NA	NA	NA	NA	NA	NA	NA	-13.3183038600132	NA	-1.64146795677215
TNNT3	NA	NA	NA	NA	NA	NA	NA	-2.27064970572144	NA	NA
TNPO1	NA	NA	NA	NA	NA	NA	NA	-0.465936212288009	NA	0.638157281550594
TNPO2	NA	NA	NA	NA	NA	NA	NA	-0.761250605175443	NA	-1.00195187755658
TNPO3	NA	NA	NA	NA	NA	NA	NA	-3.0530566974399	NA	0.566013331942323
TNRC18	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85657868113593
TNRC6A	NA	NA	NA	NA	NA	NA	NA	1.19575653644848	NA	1.04772620382205
TNRC6B	NA	NA	NA	NA	NA	NA	-3.02264148140515	-36.1128298679954	NA	-2.55147502048304
TNRC6C	NA	NA	NA	NA	NA	NA	NA	-7.97926485067263	NA	-0.769927252463878
TNS1	NA	NA	NA	NA	NA	NA	NA	-1.39298795191942	NA	3.46297356106965
TNS2	NA	NA	NA	NA	NA	NA	NA	-2.31860646346432	NA	0.567178716507709
TNS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.621912478010691
TNXB	NA	NA	NA	NA	NA	NA	NA	17.7641899897823	NA	-0.903795320462657
TOB1	NA	NA	NA	NA	NA	NA	2.84537668252139	-21.5883074641119	NA	NA
TOB2	NA	NA	NA	NA	NA	NA	NA	-1.88161022581753	NA	-0.481885365715577
TOLLIP	NA	NA	NA	NA	NA	NA	NA	0.39000908833531	NA	NA
TOM1	NA	NA	NA	NA	NA	NA	NA	-0.517810199433283	NA	NA
TOM1L1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93065438589616
TOM1L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.773223023981821
TOMM20	0.507481430784357	NA	-0.673719571417665	-0.534217798804753	-6.63336908569489	NA	NA	0.718483778664941	NA	NA
TOMM22	2.84994507875845	NA	NA	NA	NA	NA	NA	0.555912564647856	NA	0.879173311221334
TOMM5	NA	NA	NA	NA	NA	NA	-0.49274106586381	1.893256146012	NA	NA
TOMM7	11.9058257904592	18.4154996111442	2.02616911113614	0.573271781431448	-147.150851787791	-3.43060141850556	3.66972743247331	37.3103675683726	NA	-1.80525073098297
TOMM70	NA	NA	NA	NA	NA	NA	NA	-4.48242561921243	NA	NA
TOMM70A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.423407584925636
TOP1	NA	NA	NA	NA	NA	NA	-1.8635404606351	-4.79683445699201	NA	-3.86340828487757
TOP2B	NA	NA	NA	NA	NA	NA	NA	-6.82187981865717	NA	-1.64988905661788
TOP3A	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.545399118328342
TOPORS	NA	NA	NA	NA	NA	NA	NA	-15.3802482219188	NA	NA
TOR1A	NA	NA	NA	NA	NA	NA	NA	-2.18036509968387	NA	NA
TOR1AIP1	NA	NA	NA	NA	NA	NA	NA	-2.11499769431623	NA	0.50722667870431
TOR1AIP2	NA	NA	NA	NA	NA	NA	NA	-22.0016952964772	NA	0.497076231950235
TOR3A	NA	NA	NA	NA	NA	NA	NA	1.4025824203242	NA	NA
TOX	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35685175894629
TOX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7574023069332
TOX4	NA	NA	NA	NA	NA	NA	NA	-0.982214457634733	NA	-2.06509978977391
TP53	NA	NA	NA	NA	NA	NA	NA	1.02348461948238	NA	NA
TP53BP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.364291853560644
TP53BP2	NA	NA	NA	NA	NA	NA	NA	0.989070022567571	NA	NA
TP53I11	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.707299948665543
TP53I3	NA	NA	NA	NA	NA	NA	NA	0.894407727472831	NA	NA
TP53RK	NA	NA	NA	NA	NA	NA	NA	-2.00542222292867	NA	NA
TP53TG1	NA	NA	NA	NA	NA	NA	NA	1.09422383374775	NA	NA
TPBG	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.98324167980303
TPCN1	NA	NA	NA	NA	NA	NA	NA	1.41467884291032	NA	-0.327045061409354
TPD52	NA	NA	NA	NA	NA	NA	NA	-4.25741344795453	NA	1.41405697299933
TPD52L1	7.86705910573215	NA	NA	NA	NA	NA	NA	0.321278161268165	NA	NA
TPD52L2	NA	NA	NA	NA	NA	NA	NA	-1.4725517466389	NA	-0.642259143661685
TPGS2	NA	NA	NA	NA	NA	NA	NA	0.569776600872278	NA	0.801532458060373
TPI1	-23.3199138551563	0.359025955243594	83.7059344610349	3.30324150513383	0.363121210052999	13.5694021535288	3.24986117043094	24.8380260912809	NA	0.873179812626513
TPI1P1	NA	NA	NA	NA	NA	NA	NA	0.792768518817641	NA	NA
TPK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582538214705003
TPM1	NA	NA	-1.08070952148507	NA	NA	NA	NA	2.00903037808458	NA	85.1063391586448
TPM2	NA	NA	-0.507076167903732	NA	NA	NA	NA	0.424944607755034	NA	22.1460314979332
TPM3	1.72361831632442	NA	26.6509106373968	31.6215385074741	-6.42900550287186	7.19630969346676	-0.962563354431519	-3.53187238673766	NA	-0.544226959984308
TPM4	0.496108940692942	NA	9.94074757605697	NA	NA	NA	0.482854053915674	12.6562136397399	NA	-4.85340936093916
TPO	NA	NA	NA	NA	NA	NA	NA	-0.348084298415408	NA	NA
TPP1	NA	NA	NA	NA	NA	NA	-1.37696323095282	-5.69497967305341	NA	-0.717398955714196
TPP2	NA	NA	NA	NA	NA	NA	0.414113930845091	-0.827473720713669	NA	NA
TPPP3	NA	NA	7.95956910339399	NA	NA	NA	NA	NA	NA	NA
TPR	NA	NA	NA	NA	NA	NA	-0.890133066849093	-7.34957325250666	NA	0.699236725205029
TPRA1	NA	NA	NA	NA	NA	NA	NA	0.535949324882894	NA	NA
TPRG1	NA	NA	NA	NA	NA	NA	NA	-0.444480062548781	NA	NA
TPRKB	NA	NA	NA	NA	NA	NA	NA	2.21421750945354	NA	NA
TPSAB1	NA	NA	0.665441398190123	NA	NA	NA	NA	NA	NA	NA
TPST1	NA	NA	NA	NA	NA	NA	NA	2.04469520510711	NA	-4.36746757049128
